customer_id,customer_age,annual_income,employment_status,account_tenure,product_holdings,relationship_value,risk_segment,behavioral_score,credit_score,city,last_activity_date
CUST_000271,18,9600.0,Part-time,4,1,1344.0,Near-Prime,241.01,717,Glasgow,2025-07-16
CUST_000272,20,12493.95,Student,4,2,3498.3,Near-Prime,461.67,686,Bristol,2025-07-18
CUST_000273,41,25330.31,Full-time,5,3,11398.64,Prime,218.82,757,London,2025-07-23
CUST_000274,18,16000.0,Full-time,6,4,10240.0,Prime,378.48,850,Leeds,2025-07-19
CUST_000275,18,6272.17,Student,2,1,752.66,Subprime,159.91,599,Glasgow,2025-07-11
CUST_000276,96,75580.87,Part-time,2,1,9069.7,Subprime,483.73,632,Cardiff,2025-08-06
CUST_000277,34,49365.76,Full-time,3,1,6417.55,Near-Prime,320.9,666,London,2025-08-04
CUST_000278,18,1348.74,Student,1,1,148.36,Near-Prime,272.51,657,Glasgow,2025-07-11
CUST_000279,18,32437.09,Part-time,2,2,7784.9,Subprime,70.75,638,Sheffield,2025-07-24
CUST_000280,42,59594.62,Full-time,2,1,7151.35,Near-Prime,541.45,705,Liverpool,2025-07-11
CUST_000281,18,37936.5,Full-time,4,1,5311.11,Near-Prime,239.67,651,Manchester,2025-07-11
CUST_000282,121,152288.45,Retired,0,3,45686.54,Prime,189.16,850,Newcastle,2025-08-06
CUST_000283,88,62049.13,Part-time,4,5,43434.39,Prime,385.56,819,Leeds,2025-08-01
CUST_000284,18,10147.26,Student,4,2,2841.23,Prime,620.98,830,Cardiff,2025-08-02
CUST_000285,21,22727.67,Part-time,0,2,4545.53,Near-Prime,409.15,743,Newcastle,2025-08-03
CUST_000286,77,58190.35,Part-time,2,2,13965.68,Prime,254.1,850,Manchester,2025-07-16
CUST_000287,104,130970.66,Retired,6,2,41910.61,Near-Prime,558.58,746,Leeds,2025-07-11
CUST_000288,26,47704.9,Full-time,2,4,22898.35,Prime,164.14,787,Sheffield,2025-08-02
CUST_000289,49,60949.1,Full-time,0,5,30474.55,Prime,607.19,811,Newcastle,2025-07-12
CUST_000290,36,60465.01,Full-time,2,1,7255.8,Subprime,163.39,639,London,2025-07-18
CUST_000291,27,16000.0,Full-time,4,5,11200.0,Prime,560.51,804,Leeds,2025-07-12
CUST_000292,49,40574.95,Part-time,1,4,17852.98,Prime,384.19,768,Newcastle,2025-08-06
CUST_000293,31,25865.45,Full-time,3,1,3362.51,Subprime,523.8,648,Birmingham,2025-07-12
CUST_000294,18,22512.76,Part-time,9,3,12832.27,Prime,89.01,778,Birmingham,2025-07-20
CUST_000295,24,17919.91,Part-time,7,1,3046.38,Subprime,128.21,642,Liverpool,2025-07-28
CUST_000296,57,55092.78,Self-employed,3,3,21486.19,Near-Prime,169.14,722,Glasgow,2025-07-14
CUST_000297,115,77826.34,Part-time,3,3,30352.27,Prime,382.59,843,Leeds,2025-08-05
CUST_000298,18,9299.53,Student,1,2,2045.9,Near-Prime,172.15,709,Leeds,2025-07-20
CUST_000299,36,34724.36,Full-time,1,2,7639.36,Near-Prime,716.51,671,Liverpool,2025-08-06
CUST_000300,18,25178.92,Full-time,2,2,6042.94,Near-Prime,478.01,739,Sheffield,2025-08-06
CUST_000301,45,8067.01,Unemployed,8,2,2904.12,Prime,196.01,751,Sheffield,2025-07-10
CUST_000302,27,19098.47,Part-time,2,1,2291.82,Subprime,481.33,583,Sheffield,2025-07-12
CUST_000303,18,12994.39,Student,2,1,1559.33,Subprime,204.9,578,Cardiff,2025-07-29
CUST_000304,58,65376.09,Full-time,4,4,36610.61,Prime,35.24,754,Newcastle,2025-08-06
CUST_000305,18,387.14,Student,16,1,100.66,Near-Prime,173.72,669,Glasgow,2025-08-05
CUST_000306,48,74676.48,Full-time,0,3,22402.94,Prime,274.01,801,Manchester,2025-08-03
CUST_000307,63,96213.09,Full-time,1,2,21166.88,Prime,227.94,763,Glasgow,2025-07-24
CUST_000308,34,30985.79,Part-time,2,4,14873.18,Prime,349.8,780,Liverpool,2025-07-21
CUST_000309,18,5989.99,Student,3,1,778.7,Subprime,269.68,633,Leeds,2025-07-18
CUST_000310,18,6237.28,Student,2,3,2245.42,Near-Prime,419.32,706,Liverpool,2025-07-24
CUST_000311,18,31949.48,Part-time,0,1,3194.95,Subprime,232.98,581,London,2025-07-20
CUST_000312,18,1037.3,Student,2,1,124.48,Near-Prime,280.18,718,Glasgow,2025-07-21
CUST_000313,54,90198.11,Full-time,2,1,10823.77,Near-Prime,46.13,674,Sheffield,2025-07-28
CUST_000314,26,25430.16,Full-time,1,1,2797.32,Near-Prime,83.88,691,Leeds,2025-07-15
CUST_000315,32,16000.0,Full-time,6,1,2560.0,Subprime,51.75,628,Manchester,2025-07-23
CUST_000316,48,52487.43,Full-time,9,2,19945.22,Prime,178.53,850,Leeds,2025-07-31
CUST_000317,27,36420.53,Full-time,6,1,5827.28,Near-Prime,181.88,735,Liverpool,2025-07-24
CUST_000318,69,56781.31,Part-time,2,1,6813.76,Near-Prime,218.47,741,Cardiff,2025-07-12
CUST_000319,33,60259.11,Full-time,5,4,36155.47,Prime,216.57,850,Bristol,2025-07-09
CUST_000320,44,50175.88,Full-time,2,5,30105.53,Prime,185.98,850,Glasgow,2025-07-31
CUST_000321,24,16000.0,Full-time,1,3,5280.0,Near-Prime,572.57,651,Sheffield,2025-08-05
CUST_000322,18,16000.0,Full-time,1,3,5280.0,Near-Prime,247.87,723,Sheffield,2025-07-13
CUST_000323,45,57507.68,Full-time,0,2,11501.54,Near-Prime,168.81,699,Newcastle,2025-07-12
CUST_000324,42,121413.55,Self-employed,1,2,26710.98,Prime,298.46,819,Sheffield,2025-08-04
CUST_000325,66,90170.69,Retired,2,4,43281.93,Prime,27.23,850,Leeds,2025-07-19
CUST_000326,30,16752.48,Part-time,2,1,2010.3,Subprime,49.47,631,Manchester,2025-08-02
CUST_000327,18,36899.28,Full-time,6,1,5903.88,Near-Prime,323.85,688,Manchester,2025-07-21
CUST_000328,29,19308.51,Full-time,1,1,2123.94,Near-Prime,276.05,670,Manchester,2025-07-15
CUST_000329,18,11281.71,Student,0,1,1128.17,Near-Prime,398.04,713,Glasgow,2025-07-25
CUST_000330,54,170331.09,Self-employed,5,4,102198.65,Prime,502.09,850,London,2025-07-12
CUST_000331,20,32336.6,Full-time,7,3,16491.67,Near-Prime,614.05,709,Sheffield,2025-07-20
CUST_000332,41,52265.82,Contract,1,5,28746.2,Prime,367.8,797,Cardiff,2025-07-26
CUST_000333,53,41132.94,Self-employed,1,2,9049.25,Near-Prime,44.2,672,Leeds,2025-07-22
CUST_000334,51,82121.8,Self-employed,7,2,27921.41,Near-Prime,258.57,745,Birmingham,2025-07-16
CUST_000335,31,21238.17,Full-time,1,1,2336.2,Deep-Subprime,212.92,463,Liverpool,2025-07-30
CUST_000336,68,85155.16,Retired,12,1,18734.14,Near-Prime,375.18,744,Leeds,2025-08-04
CUST_000337,18,30085.82,Full-time,1,2,6618.88,Subprime,231.46,630,Liverpool,2025-07-23
CUST_000338,49,36112.69,Part-time,8,3,19500.85,Near-Prime,88.42,747,Liverpool,2025-08-07
CUST_000339,41,65527.25,Full-time,1,2,14416.0,Near-Prime,153.85,656,London,2025-08-03
CUST_000340,46,57507.29,Full-time,3,3,22427.84,Prime,291.79,829,Manchester,2025-07-09
CUST_000341,42,18625.44,Full-time,1,1,2048.8,Near-Prime,266.94,687,Newcastle,2025-08-04
CUST_000342,22,72.56,Unemployed,1,1,7.98,Subprime,186.4,647,London,2025-07-23
CUST_000343,22,23364.04,Full-time,8,3,12616.58,Near-Prime,381.79,687,Glasgow,2025-07-14
CUST_000344,113,137068.97,Retired,2,4,65793.11,Prime,41.64,850,London,2025-07-15
CUST_000345,24,7478.52,Unemployed,5,3,3365.34,Prime,192.5,771,Newcastle,2025-07-21
CUST_000346,18,11240.54,Student,0,1,1124.05,Near-Prime,140.98,658,Cardiff,2025-07-14
CUST_000347,31,62376.32,Self-employed,1,2,13722.79,Prime,253.43,794,Liverpool,2025-07-14
CUST_000348,56,52788.02,Full-time,4,2,14780.65,Near-Prime,322.2,735,Sheffield,2025-08-04
CUST_000349,18,24829.82,Full-time,0,1,2482.98,Near-Prime,423.27,736,Liverpool,2025-07-16
CUST_000350,25,38789.54,Full-time,4,4,21722.14,Prime,228.0,850,Sheffield,2025-07-22
CUST_000351,45,70604.28,Contract,4,5,49422.99,Prime,153.72,814,Liverpool,2025-07-22
CUST_000352,18,18119.73,Part-time,3,1,2355.56,Near-Prime,477.79,703,Manchester,2025-08-07
CUST_000353,18,12077.62,Student,11,3,7608.9,Near-Prime,552.23,660,Liverpool,2025-07-19
CUST_000354,66,40988.08,Part-time,6,5,32790.47,Prime,335.95,765,Newcastle,2025-07-25
CUST_000355,18,10315.46,Part-time,8,1,1856.78,Near-Prime,461.52,709,Leeds,2025-07-18
CUST_000356,37,28304.37,Part-time,0,1,2830.44,Deep-Subprime,187.49,536,London,2025-07-21
CUST_000357,93,93279.05,Retired,0,3,27983.71,Prime,190.49,850,Cardiff,2025-08-02
CUST_000358,55,110629.67,Full-time,4,3,46464.46,Prime,236.66,850,Glasgow,2025-08-01
CUST_000359,18,3304.79,Student,1,2,727.05,Near-Prime,263.25,651,Glasgow,2025-07-21
CUST_000360,69,81371.3,Retired,5,3,36617.09,Prime,81.9,850,Manchester,2025-07-11
CUST_000361,31,58775.86,Full-time,6,3,28212.41,Near-Prime,127.7,671,Glasgow,2025-07-13
CUST_000362,18,1955.3,Student,5,1,293.29,Near-Prime,206.14,651,London,2025-07-29
CUST_000363,35,32511.5,Full-time,2,1,3901.38,Near-Prime,67.55,730,Liverpool,2025-07-22
CUST_000364,67,95353.76,Retired,5,3,42909.19,Prime,107.61,850,Newcastle,2025-07-11
CUST_000365,18,9600.0,Part-time,6,2,3072.0,Prime,499.22,751,Bristol,2025-07-09
CUST_000366,24,2764.64,Unemployed,1,2,608.22,Deep-Subprime,211.73,542,Sheffield,2025-07-25
CUST_000367,52,1572.7,Unemployed,3,3,613.35,Prime,541.56,841,Bristol,2025-07-15
CUST_000368,44,60874.79,Full-time,4,4,34089.88,Prime,157.82,782,Cardiff,2025-07-21
CUST_000369,39,69137.35,Contract,0,3,20741.2,Near-Prime,150.36,739,Liverpool,2025-07-16
CUST_000370,72,83167.68,Retired,2,2,19960.24,Prime,261.65,781,London,2025-07-30
CUST_000371,18,11617.28,Student,3,2,3020.49,Subprime,207.23,597,Newcastle,2025-08-04
CUST_000372,29,52247.56,Full-time,6,4,33438.44,Prime,633.74,758,Leeds,2025-07-29
CUST_000373,24,16000.0,Full-time,5,1,2400.0,Near-Prime,242.96,666,Manchester,2025-08-05
CUST_000374,18,36967.66,Full-time,0,1,3696.77,Near-Prime,385.96,670,Glasgow,2025-07-09
CUST_000375,42,26742.06,Full-time,3,2,6952.94,Prime,489.09,832,Birmingham,2025-07-14
CUST_000376,18,5767.74,Student,1,2,1268.9,Deep-Subprime,490.67,497,Leeds,2025-07-12
CUST_000377,18,136.31,Student,3,2,35.44,Prime,234.13,850,Manchester,2025-07-16
CUST_000378,39,65731.65,Full-time,3,1,8545.11,Near-Prime,170.36,701,Leeds,2025-08-04
CUST_000379,22,43646.83,Full-time,2,1,5237.62,Subprime,230.7,648,Bristol,2025-07-10
CUST_000380,35,69324.3,Full-time,7,2,23570.26,Prime,572.28,850,Cardiff,2025-07-26
CUST_000381,18,16000.0,Full-time,1,2,3520.0,Deep-Subprime,354.15,539,Cardiff,2025-08-06
CUST_000382,63,102624.57,Self-employed,3,1,13341.19,Near-Prime,317.34,682,Leeds,2025-08-04
CUST_000383,18,9987.64,Part-time,1,1,1098.64,Subprime,389.79,599,Birmingham,2025-07-16
CUST_000384,69,88613.27,Retired,1,2,19494.92,Near-Prime,20.12,678,Cardiff,2025-07-29
CUST_000385,37,41212.61,Full-time,3,2,10715.28,Near-Prime,516.38,708,Liverpool,2025-07-15
CUST_000386,47,41724.87,Part-time,5,4,25034.92,Prime,398.15,850,Manchester,2025-07-11
CUST_000387,122,147925.3,Retired,1,4,65087.13,Prime,418.4,847,Glasgow,2025-07-23
CUST_000388,118,156566.77,Retired,7,2,53232.7,Prime,89.81,850,Cardiff,2025-07-26
CUST_000389,18,35735.9,Full-time,3,2,9291.33,Subprime,486.53,600,Leeds,2025-07-10
CUST_000390,18,9752.81,Student,8,2,3511.01,Near-Prime,289.17,709,Glasgow,2025-07-26
CUST_000391,22,3302.04,Unemployed,2,3,1188.73,Near-Prime,289.92,653,Cardiff,2025-07-19
CUST_000392,55,74655.55,Full-time,1,1,8212.11,Subprime,17.43,627,Sheffield,2025-07-21
CUST_000393,48,55891.02,Full-time,4,5,39123.71,Prime,390.75,835,Bristol,2025-07-13
CUST_000394,73,98211.17,Retired,8,2,35356.02,Prime,298.96,850,Bristol,2025-07-26
CUST_000395,20,11028.43,Student,5,3,4962.79,Prime,408.51,843,Manchester,2025-08-05
CUST_000396,18,12192.76,Student,4,2,3413.97,Prime,285.62,805,London,2025-07-28
CUST_000397,46,24409.29,Part-time,4,5,17086.51,Prime,83.16,753,Leeds,2025-07-16
CUST_000398,24,38131.31,Full-time,1,3,12583.33,Prime,573.13,760,Manchester,2025-07-20
CUST_000399,29,52217.75,Self-employed,0,3,15665.33,Near-Prime,102.61,742,Sheffield,2025-07-16
CUST_000400,59,46622.0,Full-time,2,1,5594.64,Near-Prime,323.48,682,Manchester,2025-07-17
CUST_000401,81,81681.82,Retired,6,2,26138.18,Prime,309.07,850,London,2025-07-29
CUST_000402,48,47822.89,Contract,5,3,21520.3,Near-Prime,274.33,746,Liverpool,2025-07-10
CUST_000403,36,34949.76,Full-time,5,1,5242.46,Near-Prime,167.45,659,Sheffield,2025-07-17
CUST_000404,86,51124.9,Part-time,5,3,23006.2,Near-Prime,127.96,708,Leeds,2025-07-25
CUST_000405,18,16000.0,Full-time,3,2,4160.0,Prime,199.49,759,Bristol,2025-07-28
CUST_000406,18,52308.16,Full-time,2,3,18830.94,Prime,359.6,778,Cardiff,2025-07-21
CUST_000407,67,97583.72,Retired,1,2,21468.42,Prime,283.82,808,Sheffield,2025-07-21
CUST_000408,45,77052.88,Full-time,9,5,73200.23,Prime,208.83,850,Manchester,2025-07-16
CUST_000409,86,98914.39,Retired,3,4,51435.48,Prime,227.01,799,Glasgow,2025-07-14
CUST_000410,18,21946.17,Part-time,1,1,2414.08,Subprime,143.4,608,Liverpool,2025-07-27
CUST_000411,36,8424.99,Unemployed,0,2,1685.0,Near-Prime,416.83,694,Bristol,2025-07-10
CUST_000412,18,13722.63,Student,4,2,3842.34,Near-Prime,199.39,693,Bristol,2025-07-31
CUST_000413,18,2468.49,Student,5,3,1110.82,Near-Prime,502.19,694,Manchester,2025-07-19
CUST_000414,64,87403.91,Full-time,1,4,38457.72,Prime,580.18,837,Sheffield,2025-07-18
CUST_000415,18,4219.27,Student,5,1,632.89,Subprime,68.72,607,Cardiff,2025-07-31
CUST_000416,48,53740.19,Full-time,3,5,34931.13,Prime,140.14,850,Leeds,2025-07-25
CUST_000417,30,57549.24,Full-time,7,2,19566.74,Near-Prime,258.27,741,Glasgow,2025-07-23
CUST_000418,34,49554.4,Full-time,3,1,6442.07,Near-Prime,335.02,704,Cardiff,2025-07-20
CUST_000419,18,13085.92,Student,1,3,4318.35,Near-Prime,150.52,686,Sheffield,2025-07-19
CUST_000420,36,76583.08,Full-time,11,4,64329.78,Prime,254.89,850,Manchester,2025-07-10
CUST_000421,41,48495.25,Full-time,2,1,5819.43,Near-Prime,576.36,705,London,2025-07-18
CUST_000422,30,37689.76,Full-time,0,2,7537.95,Prime,290.76,850,Liverpool,2025-07-28
CUST_000423,20,22558.38,Part-time,3,3,8797.77,Near-Prime,345.68,716,Cardiff,2025-07-24
CUST_000424,34,13626.63,Part-time,2,1,1635.2,Near-Prime,353.87,660,Sheffield,2025-07-22
CUST_000425,75,82314.57,Retired,5,4,49388.74,Prime,343.01,850,Cardiff,2025-07-12
CUST_000426,41,44623.88,Self-employed,5,3,20080.74,Near-Prime,165.65,705,Sheffield,2025-07-22
CUST_000427,25,31813.14,Full-time,3,2,8271.42,Deep-Subprime,186.18,473,Birmingham,2025-07-26
CUST_000428,101,126278.45,Retired,3,5,82080.99,Prime,119.16,850,Manchester,2025-08-02
CUST_000429,27,56755.53,Full-time,6,2,18161.77,Subprime,163.09,615,Sheffield,2025-07-28
CUST_000430,48,27802.73,Part-time,11,4,23354.29,Prime,126.05,787,Glasgow,2025-08-04
CUST_000431,31,16000.0,Contract,3,1,2080.0,Near-Prime,178.42,668,Manchester,2025-07-25
CUST_000432,61,51349.83,Full-time,5,4,30809.9,Prime,284.71,850,Sheffield,2025-07-10
CUST_000433,22,20405.63,Full-time,3,3,7958.2,Near-Prime,242.46,667,Manchester,2025-07-14
CUST_000434,67,44329.59,Part-time,1,3,14628.76,Prime,264.02,803,Bristol,2025-07-21
CUST_000435,20,45823.43,Full-time,2,3,16496.43,Near-Prime,566.82,698,Cardiff,2025-07-17
CUST_000436,18,9600.0,Part-time,1,1,1056.0,Subprime,10.71,600,Leeds,2025-08-06
CUST_000437,36,33568.12,Full-time,1,2,7384.99,Near-Prime,178.41,678,Manchester,2025-07-21
CUST_000438,55,39054.55,Part-time,2,2,9373.09,Prime,317.45,850,Birmingham,2025-07-10
CUST_000439,18,15133.37,Part-time,1,2,3329.34,Near-Prime,79.3,665,Sheffield,2025-07-14
CUST_000440,26,33834.8,Part-time,1,1,3721.83,Deep-Subprime,638.37,523,Leeds,2025-08-06
CUST_000441,18,8429.22,Student,2,2,2023.01,Subprime,80.82,648,Cardiff,2025-07-30
CUST_000442,18,41846.46,Full-time,0,1,4184.65,Subprime,540.65,614,Leeds,2025-07-25
CUST_000443,68,92316.62,Retired,9,5,87700.79,Prime,181.81,850,Cardiff,2025-07-24
CUST_000444,118,144131.38,Retired,1,5,79272.26,Prime,100.87,850,Glasgow,2025-07-30
CUST_000445,18,35965.01,Full-time,4,4,20140.41,Prime,630.85,783,Liverpool,2025-08-07
CUST_000446,18,9600.0,Part-time,3,3,3744.0,Near-Prime,32.74,683,Manchester,2025-08-02
CUST_000447,28,18751.29,Full-time,1,1,2062.64,Near-Prime,326.78,667,Liverpool,2025-07-14
CUST_000448,23,35596.58,Full-time,3,3,13882.67,Near-Prime,50.58,683,Cardiff,2025-07-27
CUST_000449,18,28893.28,Part-time,3,2,7512.25,Subprime,218.28,565,London,2025-08-05
CUST_000450,136,110801.35,Part-time,3,3,43212.53,Prime,371.24,850,London,2025-07-18
CUST_000451,99,126896.68,Retired,3,4,65986.27,Prime,114.74,849,Bristol,2025-07-21
CUST_000452,48,61487.5,Full-time,5,5,46115.62,Prime,129.86,831,Liverpool,2025-07-11
CUST_000453,18,12519.25,Part-time,2,1,1502.31,Subprime,131.5,587,London,2025-07-30
CUST_000454,35,41431.24,Full-time,1,1,4557.44,Subprime,346.03,607,Manchester,2025-07-09
CUST_000455,38,27240.68,Full-time,5,5,20430.51,Prime,261.01,759,Glasgow,2025-08-03
CUST_000456,62,79652.2,Full-time,3,2,20709.57,Prime,177.08,787,Bristol,2025-08-04
CUST_000457,18,14902.2,Part-time,2,2,3576.53,Subprime,550.25,584,London,2025-07-18
CUST_000458,18,5342.91,Student,4,5,3740.04,Prime,747.66,839,London,2025-07-26
CUST_000459,39,43505.19,Full-time,6,1,6960.83,Subprime,369.08,628,Glasgow,2025-07-29
CUST_000460,49,53330.73,Full-time,6,2,17065.83,Prime,204.93,782,Newcastle,2025-07-12
CUST_000461,140,110285.12,Part-time,1,3,36394.09,Prime,367.39,810,Bristol,2025-07-25
CUST_000462,41,44994.87,Full-time,10,5,44994.87,Prime,533.87,790,Cardiff,2025-07-24
CUST_000463,51,47381.39,Part-time,1,3,15635.86,Near-Prime,537.42,721,Bristol,2025-07-15
CUST_000464,98,107710.4,Retired,2,3,38775.75,Prime,517.74,839,Liverpool,2025-07-23
CUST_000465,26,16000.0,Full-time,5,4,9600.0,Prime,304.8,850,Manchester,2025-08-02
CUST_000466,77,88621.38,Retired,2,5,53172.83,Prime,567.86,850,Liverpool,2025-07-24
CUST_000467,43,69521.54,Full-time,12,4,61178.96,Prime,153.49,847,Cardiff,2025-07-28
CUST_000468,51,20043.3,Part-time,5,2,6012.99,Near-Prime,457.97,688,Cardiff,2025-07-24
CUST_000469,51,38726.25,Full-time,2,2,9294.3,Subprime,214.03,598,Bristol,2025-07-28
CUST_000470,57,66034.74,Self-employed,3,1,8584.52,Near-Prime,502.65,722,London,2025-07-23
CUST_000471,84,109699.75,Retired,3,2,28521.93,Prime,274.79,850,Bristol,2025-08-04
CUST_000472,18,22261.12,Full-time,6,4,14247.12,Prime,292.33,763,Liverpool,2025-07-15
CUST_000473,42,42937.21,Full-time,3,2,11163.67,Prime,688.98,850,Leeds,2025-07-18
CUST_000474,54,64420.4,Full-time,1,5,35431.22,Prime,285.18,780,Leeds,2025-07-29
CUST_000475,37,65233.89,Full-time,0,3,19570.17,Near-Prime,194.32,651,Cardiff,2025-07-27
CUST_000476,50,53669.46,Self-employed,4,5,37568.62,Prime,363.16,850,Sheffield,2025-07-17
CUST_000477,37,99454.49,Self-employed,5,5,74590.87,Prime,341.05,850,Manchester,2025-08-07
CUST_000478,33,1878.35,Unemployed,8,2,676.21,Subprime,343.74,613,Leeds,2025-08-05
CUST_000479,36,48840.13,Full-time,0,3,14652.04,Prime,160.97,770,Cardiff,2025-07-23
CUST_000480,18,8671.08,Student,3,2,2254.48,Near-Prime,46.11,731,Sheffield,2025-07-28
CUST_000481,50,31970.27,Part-time,1,1,3516.73,Subprime,288.02,641,Bristol,2025-08-04
CUST_000482,29,11264.35,Self-employed,1,1,1239.08,Deep-Subprime,67.89,530,Birmingham,2025-07-09
CUST_000483,58,69391.45,Full-time,3,3,27062.67,Prime,274.68,842,Glasgow,2025-07-23
CUST_000484,117,153362.16,Retired,5,2,46008.65,Prime,99.63,850,Cardiff,2025-07-22
CUST_000485,18,8894.74,Student,2,3,3202.11,Near-Prime,402.48,669,Manchester,2025-07-19
CUST_000486,42,50786.46,Full-time,4,3,21330.31,Prime,261.68,842,Manchester,2025-07-29
CUST_000487,18,9907.05,Student,0,1,990.7,Subprime,307.26,628,Bristol,2025-08-06
CUST_000488,18,11776.39,Part-time,1,3,3886.21,Prime,432.29,762,Leeds,2025-08-07
CUST_000489,20,13444.22,Student,1,1,1478.86,Deep-Subprime,144.31,480,Liverpool,2025-07-24
CUST_000490,18,48309.38,Full-time,4,1,6763.31,Near-Prime,409.67,684,Birmingham,2025-07-31
CUST_000491,27,40937.48,Full-time,4,4,22924.99,Prime,322.43,806,Bristol,2025-07-30
CUST_000492,52,41381.71,Full-time,2,5,24829.03,Prime,507.02,809,Bristol,2025-07-30
CUST_000493,86,95508.78,Retired,6,2,30562.81,Prime,199.21,850,Manchester,2025-07-19
CUST_000494,44,6242.77,Unemployed,7,4,4245.08,Prime,194.0,810,Liverpool,2025-08-02
CUST_000495,18,7555.38,Student,4,1,1057.75,Subprime,464.0,595,Manchester,2025-07-31
CUST_000496,74,115304.86,Retired,1,2,25367.07,Prime,404.21,840,Sheffield,2025-07-17
CUST_000497,36,53484.91,Full-time,2,5,32090.95,Prime,182.47,818,Leeds,2025-07-13
CUST_000498,19,18796.12,Part-time,4,5,13157.29,Prime,98.8,821,Sheffield,2025-07-22
CUST_000499,93,70465.74,Part-time,6,4,45098.07,Prime,729.3,850,Newcastle,2025-08-03
CUST_000500,33,57856.25,Full-time,1,3,19092.56,Prime,212.1,783,Leeds,2025-07-25
CUST_000501,66,41488.24,Part-time,3,5,26967.36,Prime,124.59,796,Cardiff,2025-07-13
CUST_000502,21,4870.58,Student,2,2,1168.94,Subprime,38.82,605,Cardiff,2025-07-20
CUST_000503,58,84036.51,Self-employed,2,1,10084.38,Near-Prime,260.23,672,Bristol,2025-07-24
CUST_000504,31,9600.0,Part-time,5,1,1440.0,Near-Prime,276.84,724,Leeds,2025-07-19
CUST_000505,34,40195.11,Full-time,4,4,22509.26,Prime,197.73,757,London,2025-07-18
CUST_000506,20,7101.52,Student,6,2,2272.49,Near-Prime,488.02,744,Newcastle,2025-07-16
CUST_000507,60,133345.08,Self-employed,2,5,80007.05,Prime,602.75,850,Glasgow,2025-07-10
CUST_000508,18,11670.81,Part-time,2,2,2800.99,Deep-Subprime,288.68,479,Cardiff,2025-07-11
CUST_000509,24,25764.41,Part-time,7,2,8759.9,Prime,430.55,850,Newcastle,2025-07-20
CUST_000510,35,54739.95,Contract,1,2,12042.79,Near-Prime,378.32,731,Manchester,2025-08-01
CUST_000511,48,78839.99,Full-time,2,3,28382.4,Prime,128.84,800,London,2025-08-07
CUST_000512,18,16000.0,Full-time,3,3,6240.0,Near-Prime,25.05,665,Sheffield,2025-07-12
CUST_000513,54,55658.62,Full-time,4,4,31168.83,Prime,25.48,767,Leeds,2025-07-31
CUST_000514,46,90073.32,Full-time,3,4,46838.13,Prime,405.03,850,Glasgow,2025-07-29
CUST_000515,39,25340.67,Part-time,1,2,5574.95,Prime,60.72,763,Bristol,2025-08-05
CUST_000516,18,17957.13,Part-time,1,1,1975.28,Near-Prime,13.34,683,Sheffield,2025-07-18
CUST_000517,106,139575.97,Retired,10,4,111660.78,Prime,185.42,804,London,2025-07-27
CUST_000518,42,63790.52,Full-time,5,4,38274.31,Prime,131.66,850,Bristol,2025-08-01
CUST_000519,18,12377.02,Student,18,1,3465.57,Subprime,110.01,642,Leeds,2025-07-28
CUST_000520,18,9956.02,Student,1,1,1095.16,Near-Prime,229.2,731,Birmingham,2025-07-20
CUST_000521,18,9600.0,Part-time,0,1,960.0,Near-Prime,56.08,737,Cardiff,2025-07-16
CUST_000522,18,18292.01,Full-time,0,1,1829.2,Subprime,357.82,609,Birmingham,2025-07-09
CUST_000523,18,13061.96,Student,2,3,4702.3,Near-Prime,54.02,667,London,2025-07-14
CUST_000524,38,90087.58,Self-employed,4,2,25224.52,Prime,189.23,850,Newcastle,2025-07-29
CUST_000525,37,16000.0,Full-time,1,1,1760.0,Near-Prime,377.0,744,Liverpool,2025-07-19
CUST_000526,18,13629.63,Part-time,1,2,2998.52,Near-Prime,301.69,745,London,2025-07-17
CUST_000527,55,62237.43,Full-time,7,5,52901.81,Prime,609.68,791,Cardiff,2025-08-03
